1755.19,1.169,1.00286,763.385,477.657,-405.644
2562.05,0.136893,1.03172,770.65,477.589,-397.653
2104.68,1.10888,1.04205,790.266,483.271,-396.156
1798.34,1.03882,0.89039,773.074,486.853,-447.251
1194.49,1.32254,1.19647,763.515,436.541,-409.991
2409.55,1.0073,1.09688,778.548,472.257,-394.374
2553.49,1.19181,0.950964,793.183,486.222,-406.81
2238.44,1.10843,1.05923,776.171,475.749,-410.612
1742.33,0.943073,1.17274,777.611,471.745,-380.968
1415.93,1.01951,1.13105,790.725,500.022,-396.578
2637.51,1.0996,0.117472,763.273,487.61,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-405.192
1207.08,0.849726,0.954314,771.62,477.927,-972.101
0,0,0,0,0,-390.343
3364.26,0.0669592,0.866026,805.101,488.844,-386.246
413.798,1.19924,0.908858,840.933,488.647,-419.516
453.151,1.04093,0.864827,788.327,461.483,-972.101
0,0,0,0,0,-420.799
1353.62,0.950237,1.23452,782.124,460.939,-426.482
1125.15,0.999703,1.19692,814.886,451.262,-426.035
1970.65,1.11382,1.04722,770.971,457.011,-435.547
593.759,1.12175,1.1227,802.284,443.652,-972.101
0,0,0,0,0,-456.614
844.82,0.00727422,1.24485,775.205,425.7,-460.145
619.14,0.875421,1.27623,815.131,417.326,-420.655
918.956,1.15929,1.23193,816.771,456.904,-415.128
1009.37,1.17208,1.35189,787.925,465.952,-423.54
2382.19,1.08164,0.979565,793.696,456.783,-409.885
2321.29,0.864591,1.15016,804.571,469.224,-431.833
1853.48,1.12266,1.18099,808.662,446.623,-389.175
2294.61,1.12811,1.05579,814.551,488.88,-389.724
941.419,1.30888,0.837492,765.678,494.224,-972.101
0,0,0,0,0,-365.874
1640.92,0.964276,0.894916,828.256,510.697,-368.066
452.939,0.824742,1.14787,820.997,509.364,-377.717
4193.25,0.0826865,0.818155,925.302,487.06,-395.542
1072.35,1.08263,1.22941,815.835,482.312,-384.733
2301.5,0.0809735,1.15945,804.006,494.627,-390.565
1594.54,1.09201,0.936165,840.22,484.383,-397.442
1984.48,0.990437,1.09501,850.011,476.275,-972.101
0,0,0,0,0,-397.232
2398.82,0.936383,0.961076,830.012,478.9,-374.203
1561.69,1.1927,0.873233,845.279,500.254,-397.944
1916.02,1.12333,1.25872,838.255,477.188,-400.068
1939.48,1.20932,0.972492,839.165,474.939,-379.122
1234.97,1.16621,1.02227,813.592,499.122,-403.197
1041.79,0.866301,1.17794,833.471,472.474,-376.705
4492.91,0.645504,0.0755564,859.66,495.999,-405.46
1202.73,1.17096,0.966371,831.476,470.435,-372.771
1061.97,0.917535,0.778365,824.684,504.18,-370.113
582.752,0.96767,0.964432,845.446,504.353,-376.862
997.859,0.968711,1.2051,822.105,500.372,-378.906
1387.92,0.990942,0.987237,851.436,494.774,110.294
275.13,0.374989,0.0100699,75.4954,1081.14,-972.101
0,0,0,0,0,2.52765
152.311,0.0261024,0.234922,270.314,949.084,2841.93
317.952,2.76328,11.3496,2362.19,3556.7,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-404.04
1217.34,1.00615,1.17408,844.778,470.261,-400.925
1350.34,1.05429,0.788823,837.222,474.31,-406.431
1161.83,0.932801,1.19438,893.774,461.942,-261.654
1808.97,0.901008,0.0837825,848.694,613.208,-416.091
640.896,1.19585,0.930698,859.681,456.325,-414.112
691.096,0.955701,1.28291,877.381,456.183,-422.446
926.536,0.950575,1.51813,840.411,452.248,-386.863
1129.14,1.04786,1.1107,836.721,488.534,-410.032
1139.8,1.06947,1.08423,834.681,465.444,-439.36
418.984,1.13018,1.59458,889.383,429.303,-399.747
1690.47,1.01816,0.957018,853.969,473.476,-381.279
1610.3,1.05098,0.89899,840.039,493.758,-399.458
1361.99,1.05594,0.986894,884.926,470.033,-379.924
1306.86,0.978673,1.05021,871.351,491.346,-366.181
514.736,1.35638,1.24111,828.497,510.359,-420.25
1003.63,1.19168,1.01591,862.514,451.794,-441.438
1018.65,1.26217,0.994736,888.319,427.338,-401.171
702.876,0.863746,1.10054,878.541,469.077,-405.856
1803.69,1.00382,1.0103,872.148,465.13,-392.424
1548.6,1.06033,0.863862,835.679,483.059,-428.044
1802.19,1.1473,0.980267,860.931,444.134,-399.577
2203.12,1.01914,0.956361,864.257,472.406,-428.791
2295.88,0.691469,0.137552,834.326,446.591,-411.308
1743.88,1.19588,1.03237,864.743,460.531,-400.737
2584.8,0.971729,1.00511,856.785,472.139,-425.021
1879.25,1.14871,1.09468,850.498,448.438,-404.861
2813.28,1.01847,0.0401299,861.25,467.447,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-405.185
1547.95,1.28244,1.09818,842.454,469.388,-409.818
1588.56,1.31684,1.05423,837.799,465.283,-415.454
1760.56,0.983377,1.02878,855.685,457.448,-408.805
2121.69,0.933152,1.15307,850.712,464.746,-417.457
2217.22,1.19248,1.01147,848.923,456.247,-409.924
2660.21,1.1317,1.00044,856.856,462.877,-394.211
1833.72,1.10561,0.993187,832.686,481.62,-420.466
1575.01,1.19165,0.994431,839.076,454.404,-388.831
